Country Name,Indicator Code,year,value
Eastern Asia (not including Japan),1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Eastern Europe,2.1_ACCESS.CFT.TOT,2006,
Eastern Europe,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Eastern Europe,1.1_ACCESS.ELECTRICITY.TOT,2006,
Eastern Europe,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Eastern Europe,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Eastern Europe,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Eastern Europe,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Eastern Europe,3.1_RE.CONSUMPTION,2006,
Eastern Europe,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Eastern Europe,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Eastern Europe,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Europe,2.1_ACCESS.CFT.TOT,2006,
Europe,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Europe,1.1_ACCESS.ELECTRICITY.TOT,2006,
Europe,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Europe,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Europe,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Europe,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Europe,3.1_RE.CONSUMPTION,2006,
Europe,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Europe,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Europe,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
High income,2.1_ACCESS.CFT.TOT,2006,
High income,1.2_ACCESS.ELECTRICITY.RURAL,2006,
High income,1.1_ACCESS.ELECTRICITY.TOT,2006,
High income,1.3_ACCESS.ELECTRICITY.URBAN,2006,
High income,6.1_PRIMARY.ENERGY.INTENSITY,2006,
High income,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
High income,4.1_SHARE.RE.IN.ELECTRICITY,2006,
High income,3.1_RE.CONSUMPTION,2006,
High income,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
High income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
High income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
High income: nonOECD,2.1_ACCESS.CFT.TOT,2006,
High income: nonOECD,1.2_ACCESS.ELECTRICITY.RURAL,2006,
High income: nonOECD,1.1_ACCESS.ELECTRICITY.TOT,2006,
High income: nonOECD,1.3_ACCESS.ELECTRICITY.URBAN,2006,
High income: nonOECD,6.1_PRIMARY.ENERGY.INTENSITY,2006,
High income: nonOECD,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
High income: nonOECD,4.1_SHARE.RE.IN.ELECTRICITY,2006,
High income: nonOECD,3.1_RE.CONSUMPTION,2006,
High income: nonOECD,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
High income: nonOECD,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
High income: nonOECD,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
High income: OECD,2.1_ACCESS.CFT.TOT,2006,
High income: OECD,1.2_ACCESS.ELECTRICITY.RURAL,2006,
High income: OECD,1.1_ACCESS.ELECTRICITY.TOT,2006,
High income: OECD,1.3_ACCESS.ELECTRICITY.URBAN,2006,
High income: OECD,6.1_PRIMARY.ENERGY.INTENSITY,2006,
High income: OECD,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
High income: OECD,4.1_SHARE.RE.IN.ELECTRICITY,2006,
High income: OECD,3.1_RE.CONSUMPTION,2006,
High income: OECD,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
High income: OECD,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
High income: OECD,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Latin America and Caribbean,2.1_ACCESS.CFT.TOT,2006,
Latin America and Caribbean,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Latin America and Caribbean,1.1_ACCESS.ELECTRICITY.TOT,2006,
Latin America and Caribbean,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Latin America and Caribbean,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Latin America and Caribbean,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Latin America and Caribbean,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Latin America and Caribbean,3.1_RE.CONSUMPTION,2006,
Latin America and Caribbean,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Latin America and Caribbean,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Latin America and Caribbean,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Low & middle income,2.1_ACCESS.CFT.TOT,2006,
Low & middle income,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Low & middle income,1.1_ACCESS.ELECTRICITY.TOT,2006,
Low & middle income,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Low & middle income,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Low & middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Low & middle income,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Low & middle income,3.1_RE.CONSUMPTION,2006,
Low & middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Low & middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Low & middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Low income,2.1_ACCESS.CFT.TOT,2006,
Low income,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Low income,1.1_ACCESS.ELECTRICITY.TOT,2006,
Low income,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Low income,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Low income,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Low income,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Low income,3.1_RE.CONSUMPTION,2006,
Low income,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Low income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Low income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Lower middle income,2.1_ACCESS.CFT.TOT,2006,
Lower middle income,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Lower middle income,1.1_ACCESS.ELECTRICITY.TOT,2006,
Lower middle income,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Lower middle income,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Lower middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Lower middle income,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Lower middle income,3.1_RE.CONSUMPTION,2006,
Lower middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Lower middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Lower middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Middle income,2.1_ACCESS.CFT.TOT,2006,
Middle income,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Middle income,1.1_ACCESS.ELECTRICITY.TOT,2006,
Middle income,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Middle income,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Middle income,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Middle income,3.1_RE.CONSUMPTION,2006,
Middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Northern America,2.1_ACCESS.CFT.TOT,2006,
Northern America,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Northern America,1.1_ACCESS.ELECTRICITY.TOT,2006,
Northern America,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Northern America,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Northern America,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Northern America,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Northern America,3.1_RE.CONSUMPTION,2006,
Northern America,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Northern America,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Northern America,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Not classified,2.1_ACCESS.CFT.TOT,2006,
Not classified,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Not classified,1.1_ACCESS.ELECTRICITY.TOT,2006,
Not classified,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Not classified,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Not classified,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Not classified,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Not classified,3.1_RE.CONSUMPTION,2006,
Not classified,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Not classified,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Not classified,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Nothern America,2.1_ACCESS.CFT.TOT,2006,
Nothern America,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Nothern America,1.1_ACCESS.ELECTRICITY.TOT,2006,
Nothern America,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Nothern America,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Nothern America,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Nothern America,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Nothern America,3.1_RE.CONSUMPTION,2006,
Nothern America,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Nothern America,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Nothern America,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Oceania,2.1_ACCESS.CFT.TOT,2006,
Oceania,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Oceania,1.1_ACCESS.ELECTRICITY.TOT,2006,
Oceania,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Oceania,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Oceania,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Oceania,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Oceania,3.1_RE.CONSUMPTION,2006,
Oceania,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Oceania,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Oceania,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Oceania (not including Australia and New Zealand),2.1_ACCESS.CFT.TOT,2006,
Oceania (not including Australia and New Zealand),1.2_ACCESS.ELECTRICITY.RURAL,2006,
Oceania (not including Australia and New Zealand),1.1_ACCESS.ELECTRICITY.TOT,2006,
Oceania (not including Australia and New Zealand),1.3_ACCESS.ELECTRICITY.URBAN,2006,
Oceania (not including Australia and New Zealand),6.1_PRIMARY.ENERGY.INTENSITY,2006,
Oceania (not including Australia and New Zealand),4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Oceania (not including Australia and New Zealand),4.1_SHARE.RE.IN.ELECTRICITY,2006,
Oceania (not including Australia and New Zealand),3.1_RE.CONSUMPTION,2006,
Oceania (not including Australia and New Zealand),2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Oceania (not including Australia and New Zealand),4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Oceania (not including Australia and New Zealand),1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
South Eastern Asia,2.1_ACCESS.CFT.TOT,2006,
South Eastern Asia,1.2_ACCESS.ELECTRICITY.RURAL,2006,
South Eastern Asia,1.1_ACCESS.ELECTRICITY.TOT,2006,
South Eastern Asia,1.3_ACCESS.ELECTRICITY.URBAN,2006,
South Eastern Asia,6.1_PRIMARY.ENERGY.INTENSITY,2006,
South Eastern Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
South Eastern Asia,4.1_SHARE.RE.IN.ELECTRICITY,2006,
South Eastern Asia,3.1_RE.CONSUMPTION,2006,
South Eastern Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
South Eastern Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
South Eastern Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Southern Asia,2.1_ACCESS.CFT.TOT,2006,
Southern Asia,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Southern Asia,1.1_ACCESS.ELECTRICITY.TOT,2006,
Southern Asia,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Southern Asia,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Southern Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Southern Asia,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Southern Asia,3.1_RE.CONSUMPTION,2006,
Southern Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Southern Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Southern Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Sub-Saharan Africa,2.1_ACCESS.CFT.TOT,2006,
Sub-Saharan Africa,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Sub-Saharan Africa,1.1_ACCESS.ELECTRICITY.TOT,2006,
Sub-Saharan Africa,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Sub-Saharan Africa,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Sub-Saharan Africa,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Sub-Saharan Africa,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Sub-Saharan Africa,3.1_RE.CONSUMPTION,2006,
Sub-Saharan Africa,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Sub-Saharan Africa,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Sub-Saharan Africa,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Upper middle income,2.1_ACCESS.CFT.TOT,2006,
Upper middle income,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Upper middle income,1.1_ACCESS.ELECTRICITY.TOT,2006,
Upper middle income,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Upper middle income,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Upper middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Upper middle income,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Upper middle income,3.1_RE.CONSUMPTION,2006,
Upper middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Upper middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Upper middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Western Asia,2.1_ACCESS.CFT.TOT,2006,
Western Asia,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Western Asia,1.1_ACCESS.ELECTRICITY.TOT,2006,
Western Asia,1.3_ACCESS.ELECTRICITY.URBAN,2006,
Western Asia,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Western Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
Western Asia,4.1_SHARE.RE.IN.ELECTRICITY,2006,
Western Asia,3.1_RE.CONSUMPTION,2006,
Western Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
Western Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
Western Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
World,2.1_ACCESS.CFT.TOT,2006,
World,1.2_ACCESS.ELECTRICITY.RURAL,2006,
World,1.1_ACCESS.ELECTRICITY.TOT,2006,
World,1.3_ACCESS.ELECTRICITY.URBAN,2006,
World,6.1_PRIMARY.ENERGY.INTENSITY,2006,
World,4.1.2_REN.ELECTRICITY.OUTPUT,2006,
World,4.1_SHARE.RE.IN.ELECTRICITY,2006,
World,3.1_RE.CONSUMPTION,2006,
World,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,
World,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,
World,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,
Afghanistan,2.1_ACCESS.CFT.TOT,2006,14.81
Afghanistan,1.2_ACCESS.ELECTRICITY.RURAL,2006,12.54386347
Afghanistan,1.1_ACCESS.ELECTRICITY.TOT,2006,28.2286129
Afghanistan,1.3_ACCESS.ELECTRICITY.URBAN,2006,80.04289246
Afghanistan,6.1_PRIMARY.ENERGY.INTENSITY,2006,1.408623132
Afghanistan,4.1.2_REN.ELECTRICITY.OUTPUT,2006,646
Afghanistan,4.1_SHARE.RE.IN.ELECTRICITY,2006,70.75575027
Afghanistan,3.1_RE.CONSUMPTION,2006,14324.37
Afghanistan,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,37.13724949
Afghanistan,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,913
Afghanistan,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,38571.43487
Albania,2.1_ACCESS.CFT.TOT,2006,55.57
Albania,1.2_ACCESS.ELECTRICITY.RURAL,2006,100
Albania,1.1_ACCESS.ELECTRICITY.TOT,2006,100
Albania,1.3_ACCESS.ELECTRICITY.URBAN,2006,100
Albania,6.1_PRIMARY.ENERGY.INTENSITY,2006,3.958693064
Albania,4.1.2_REN.ELECTRICITY.OUTPUT,2006,5431
Albania,4.1_SHARE.RE.IN.ELECTRICITY,2006,98.31643736
Albania,3.1_RE.CONSUMPTION,2006,22033.78
Albania,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,31.71019543
Albania,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,5524
Albania,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,69484.84456
Algeria,2.1_ACCESS.CFT.TOT,2006,91.09
Algeria,1.2_ACCESS.ELECTRICITY.RURAL,2006,97.33402237
Algeria,1.1_ACCESS.ELECTRICITY.TOT,2006,98.77441406
Algeria,1.3_ACCESS.ELECTRICITY.URBAN,2006,99.56397247
Algeria,6.1_PRIMARY.ENERGY.INTENSITY,2006,3.484977185
Algeria,4.1.2_REN.ELECTRICITY.OUTPUT,2006,218
Algeria,4.1_SHARE.RE.IN.ELECTRICITY,2006,0.618861069
Algeria,3.1_RE.CONSUMPTION,2006,3287.996
Algeria,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,0.408727369
Algeria,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,35226
Algeria,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,804447.2303
American Samoa,2.1_ACCESS.CFT.TOT,2006,
American Samoa,1.2_ACCESS.ELECTRICITY.RURAL,2006,
American Samoa,1.1_ACCESS.ELECTRICITY.TOT,2006,
American Samoa,1.3_ACCESS.ELECTRICITY.URBAN,2006,
American Samoa,6.1_PRIMARY.ENERGY.INTENSITY,2006,
American Samoa,4.1.2_REN.ELECTRICITY.OUTPUT,2006,0
American Samoa,4.1_SHARE.RE.IN.ELECTRICITY,2006,0
American Samoa,3.1_RE.CONSUMPTION,2006,0
American Samoa,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,0
American Samoa,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,188.7
American Samoa,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,603.36
Andorra,2.1_ACCESS.CFT.TOT,2006,100
Andorra,1.2_ACCESS.ELECTRICITY.RURAL,2006,100
Andorra,1.1_ACCESS.ELECTRICITY.TOT,2006,100
Andorra,1.3_ACCESS.ELECTRICITY.URBAN,2006,100
Andorra,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Andorra,4.1.2_REN.ELECTRICITY.OUTPUT,2006,70
Andorra,4.1_SHARE.RE.IN.ELECTRICITY,2006,94.59459459
Andorra,3.1_RE.CONSUMPTION,2006,1653.998
Andorra,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,17.48599429
Andorra,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,74
Andorra,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,9458.987419
Angola,2.1_ACCESS.CFT.TOT,2006,41.39
Angola,1.2_ACCESS.ELECTRICITY.RURAL,2006,15.72091824
Angola,1.1_ACCESS.ELECTRICITY.TOT,2006,29.10367584
Angola,1.3_ACCESS.ELECTRICITY.URBAN,2006,51.94732285
Angola,6.1_PRIMARY.ENERGY.INTENSITY,2006,4.151633624
Angola,4.1.2_REN.ELECTRICITY.OUTPUT,2006,2665
Angola,4.1_SHARE.RE.IN.ELECTRICITY,2006,80.61101028
Angola,3.1_RE.CONSUMPTION,2006,198055.3
Angola,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,65.02256418
Angola,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,3306
Angola,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,304594.7242
Anguilla,2.1_ACCESS.CFT.TOT,2006,
Anguilla,1.2_ACCESS.ELECTRICITY.RURAL,2006,
Anguilla,1.1_ACCESS.ELECTRICITY.TOT,2006,99.14859009
Anguilla,1.3_ACCESS.ELECTRICITY.URBAN,2006,99.14859009
Anguilla,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Anguilla,4.1.2_REN.ELECTRICITY.OUTPUT,2006,0
Anguilla,4.1_SHARE.RE.IN.ELECTRICITY,2006,0
Anguilla,3.1_RE.CONSUMPTION,2006,1.827
Anguilla,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,0.116555247
Anguilla,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,79.5
Anguilla,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,1567.497
Antigua and Barbuda,2.1_ACCESS.CFT.TOT,2006,97.9
Antigua and Barbuda,1.2_ACCESS.ELECTRICITY.RURAL,2006,89.43456862
Antigua and Barbuda,1.1_ACCESS.ELECTRICITY.TOT,2006,92.43440247
Antigua and Barbuda,1.3_ACCESS.ELECTRICITY.URBAN,2006,99.9210968
Antigua and Barbuda,6.1_PRIMARY.ENERGY.INTENSITY,2006,3.249176539
Antigua and Barbuda,4.1.2_REN.ELECTRICITY.OUTPUT,2006,0
Antigua and Barbuda,4.1_SHARE.RE.IN.ELECTRICITY,2006,0
Antigua and Barbuda,3.1_RE.CONSUMPTION,2006,0
Antigua and Barbuda,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,0
Antigua and Barbuda,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,258
Antigua and Barbuda,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,3989.8
Argentina,2.1_ACCESS.CFT.TOT,2006,96.84
Argentina,1.2_ACCESS.ELECTRICITY.RURAL,2006,97.16722107
Argentina,1.1_ACCESS.ELECTRICITY.TOT,2006,97.16722107
Argentina,1.3_ACCESS.ELECTRICITY.URBAN,2006,97.16722107
Argentina,6.1_PRIMARY.ENERGY.INTENSITY,2006,4.630748986
Argentina,4.1.2_REN.ELECTRICITY.OUTPUT,2006,39678
Argentina,4.1_SHARE.RE.IN.ELECTRICITY,2006,37.1276984
Argentina,3.1_RE.CONSUMPTION,2006,210394.8
Argentina,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,10.18784108
Argentina,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,106869
Argentina,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,2065155.889
Armenia,2.1_ACCESS.CFT.TOT,2006,90.91
Armenia,1.2_ACCESS.ELECTRICITY.RURAL,2006,98.93645812
Armenia,1.1_ACCESS.ELECTRICITY.TOT,2006,99.26573181
Armenia,1.3_ACCESS.ELECTRICITY.URBAN,2006,99.44974518
Armenia,6.1_PRIMARY.ENERGY.INTENSITY,2006,5.925896372
Armenia,4.1.2_REN.ELECTRICITY.OUTPUT,2006,1825
Armenia,4.1_SHARE.RE.IN.ELECTRICITY,2006,30.71873422
Armenia,3.1_RE.CONSUMPTION,2006,5571.174
Armenia,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,7.652835334
Armenia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,5941
Armenia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,72798.82236
Aruba,2.1_ACCESS.CFT.TOT,2006,
Aruba,1.2_ACCESS.ELECTRICITY.RURAL,2006,86.79247161
Aruba,1.1_ACCESS.ELECTRICITY.TOT,2006,92.61398315
Aruba,1.3_ACCESS.ELECTRICITY.URBAN,2006,99.87138367
Aruba,6.1_PRIMARY.ENERGY.INTENSITY,2006,
Aruba,4.1.2_REN.ELECTRICITY.OUTPUT,2006,0
Aruba,4.1_SHARE.RE.IN.ELECTRICITY,2006,0
Aruba,3.1_RE.CONSUMPTION,2006,11.29796
Aruba,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,0.189937227
Aruba,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,909.5
Aruba,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,5948.259955
Australia,2.1_ACCESS.CFT.TOT,2006,100
Australia,1.2_ACCESS.ELECTRICITY.RURAL,2006,100
Australia,1.1_ACCESS.ELECTRICITY.TOT,2006,100
Australia,1.3_ACCESS.ELECTRICITY.URBAN,2006,100
Australia,6.1_PRIMARY.ENERGY.INTENSITY,2006,6.068309792
Australia,4.1.2_REN.ELECTRICITY.OUTPUT,2006,21642
Australia,4.1_SHARE.RE.IN.ELECTRICITY,2006,9.299307773
Australia,3.1_RE.CONSUMPTION,2006,194878
Australia,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,6.853266823
Australia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,232727
Australia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,2843578.18
Austria,2.1_ACCESS.CFT.TOT,2006,100
Austria,1.2_ACCESS.ELECTRICITY.RURAL,2006,100
Austria,1.1_ACCESS.ELECTRICITY.TOT,2006,100
Austria,1.3_ACCESS.ELECTRICITY.URBAN,2006,100
Austria,6.1_PRIMARY.ENERGY.INTENSITY,2006,4.054619163
Austria,4.1.2_REN.ELECTRICITY.OUTPUT,2006,40807
Austria,4.1_SHARE.RE.IN.ELECTRICITY,2006,65.51552516
Austria,3.1_RE.CONSUMPTION,2006,280593
Austria,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,26.25426252
Austria,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,62099
Austria,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,1068752.169
Azerbaijan,2.1_ACCESS.CFT.TOT,2006,86.11
Azerbaijan,1.2_ACCESS.ELECTRICITY.RURAL,2006,99
Azerbaijan,1.1_ACCESS.ELECTRICITY.TOT,2006,99.5
Azerbaijan,1.3_ACCESS.ELECTRICITY.URBAN,2006,99.8
Azerbaijan,6.1_PRIMARY.ENERGY.INTENSITY,2006,6.096061348
Azerbaijan,4.1.2_REN.ELECTRICITY.OUTPUT,2006,2518
Azerbaijan,4.1_SHARE.RE.IN.ELECTRICITY,2006,10.25954447
Azerbaijan,3.1_RE.CONSUMPTION,2006,8259.265
Azerbaijan,2.1_SHARE.TOTAL.RE.IN.TFEC,2006,2.86158685
Azerbaijan,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2006,24543
Azerbaijan,1.1_TOTAL.FINAL.ENERGY.CONSUM,2006,288625.3479
"Bahamas, The",2.1_ACCESS.CFT.TOT,2006,100
"Bahamas, The",1.2_ACCESS.ELECTRICITY.RURAL,2006,100
"Bahamas, The",1.1_ACCESS.ELECTRICITY.TOT,2006,97.90076447
"Bahamas, The",1.3_ACCESS.ELECTRICITY.URBAN,2006,97.26448059
"Bahamas, The",6.1_PRIMARY.ENERGY.INTENSITY,2006,2.821683474
"Bahamas, The",4.1.2_REN.ELECTRICITY.OUTPUT,2006,0
"Bahamas, The",4.1_SHARE.RE.IN.ELECTRICITY,2006,0
"Bahamas, The",3.1_RE.CONSUMPTION,2006,285.5391
"Bahamas, The",2.1_SHARE.TOTAL.RE.IN.TFEC,2006,2.168172692
